shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
430940247,259141296,Hair And Body Mist,3,True,False,,sg-11134201-824ia-mpib7ymklr0tc6,1,id,2026-07-01
430940247,257516849,Skincare Wajah,3,True,False,,id-11134207-8224s-mgj5slckn40d65,1,id,2026-07-01
430940247,257288224,Lotion,3,True,False,,id-11134207-8224q-mg4v9420ms5p76,1,id,2026-07-01
430940247,257288198,Paket Bundling,10,True,False,,id-11134207-82251-mgg33tmpaqz109,1,id,2026-07-01
430940247,257288159,Serum Wajah,3,True,False,,id-11134207-822wj-mlcvd9l7oe0yc6,1,id,2026-07-01
430940247,248170705,Perawatan Tubuh,1,True,False,,mms@id-11134204-7r98t-lo982ohkbzfoe1,1,id,2026-07-01
430940247,259141296,Hair And Body Mist,3,True,False,,sg-11134201-824ia-mpib7ymklr0tc6,1,id,2026-07-02
430940247,257516849,Skincare Wajah,3,True,False,,id-11134207-8224s-mgj5slckn40d65,1,id,2026-07-02
430940247,257288224,Lotion,3,True,False,,id-11134207-8224q-mg4v9420ms5p76,1,id,2026-07-02
430940247,257288198,Paket Bundling,10,True,False,,id-11134207-82251-mgg33tmpaqz109,1,id,2026-07-02
430940247,257288159,Serum Wajah,3,True,False,,id-11134207-822wj-mlcvd9l7oe0yc6,1,id,2026-07-02
430940247,248170705,Perawatan Tubuh,1,True,False,,mms@id-11134204-7r98t-lo982ohkbzfoe1,1,id,2026-07-02
430940247,259141296,Hair And Body Mist,3,True,False,,sg-11134201-824ia-mpib7ymklr0tc6,1,id,2026-07-03
430940247,257516849,Skincare Wajah,3,True,False,,id-11134207-8224s-mgj5slckn40d65,1,id,2026-07-03
430940247,257288224,Lotion,3,True,False,,id-11134207-8224q-mg4v9420ms5p76,1,id,2026-07-03
430940247,257288198,Paket Bundling,10,True,False,,id-11134207-82251-mgg33tmpaqz109,1,id,2026-07-03
430940247,257288159,Serum Wajah,3,True,False,,id-11134207-822wj-mlcvd9l7oe0yc6,1,id,2026-07-03
430940247,248170705,Perawatan Tubuh,1,True,False,,mms@id-11134204-7r98t-lo982ohkbzfoe1,1,id,2026-07-03
