shop_id,date,item_id,category_slug,category_id
859233628,2026-07-01,24078859514,11043151,11043151
859233628,2026-07-01,18154327789,11043259,11043259
859233628,2026-07-01,18450976047,11043259,11043259
859233628,2026-07-01,23100064799,11043259,11043259
859233628,2026-07-01,23168355689,11043261,11043261
859233628,2026-07-01,23200058244,11043261,11043261
859233628,2026-07-01,22827368281,11043277,11043277
859233628,2026-07-01,22328349764,11043277,11043277
859233628,2026-07-01,23700000064,11043277,11043277
859233628,2026-07-01,28601819965,11043277,11043277
859233628,2026-07-02,24078859514,11043151,11043151
859233628,2026-07-02,18154327789,11043259,11043259
859233628,2026-07-02,18450976047,11043259,11043259
859233628,2026-07-02,23100064799,11043259,11043259
859233628,2026-07-02,23168355689,11043261,11043261
859233628,2026-07-02,23200058244,11043261,11043261
859233628,2026-07-02,22827368281,11043277,11043277
859233628,2026-07-02,22328349764,11043277,11043277
859233628,2026-07-02,23700000064,11043277,11043277
859233628,2026-07-02,28601819965,11043277,11043277
859233628,2026-07-03,24078859514,11043151,11043151
859233628,2026-07-03,18154327789,11043259,11043259
859233628,2026-07-03,18450976047,11043259,11043259
859233628,2026-07-03,23100064799,11043259,11043259
859233628,2026-07-03,23200058244,11043261,11043261
859233628,2026-07-03,23168355689,11043261,11043261
859233628,2026-07-03,28601819965,11043277,11043277
859233628,2026-07-03,22328349764,11043277,11043277
859233628,2026-07-03,22827368281,11043277,11043277
859233628,2026-07-03,23700000064,11043277,11043277
