product_listing_key,country_code,shop_id,item_id,previous_date,date,days_since_previous,transition_metric_eligible,price_change,price_change_percent,discount_point_change,monthly_sold_delta,history_sold_delta_raw,history_sold_decrease_flag,snapshot_sales_delta_clean,rating_change,new_rating_count,like_delta,previous_has_structured_voucher,has_structured_voucher,stock_status,source_file,source_row
id:1112776376:26962670206,id,1112776376,26962670206,2026-07-01,2026-07-02,1,True,35820.0,94.51187335092348,-47.0,0.0,0.0,False,0.0,-6.827048091029297e-05,3.0,1.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,69
id:1112776376:26962670206,id,1112776376,26962670206,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,7.55589087013675e-05,12.0,1.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,103
id:1112776376:27160418327,id,1112776376,27160418327,2026-07-01,2026-07-02,1,True,6000.0,9.118541033434651,-4.0,0.0,0.0,False,0.0,-0.0001285165691298218,5.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,64
id:1112776376:27160418327,id,1112776376,27160418327,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-1.8290006339682918e-05,20.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,102
id:1112776376:28288332943,id,1112776376,28288332943,2026-07-01,2026-07-02,1,True,4285.0,4.1880467184674774,5.0,71.0,0.0,False,0.0,-0.00092909965221466,17.0,13.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,97
id:1112776376:28288332943,id,1112776376,28288332943,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,67.0,0.0,False,0.0,-0.0037995677449931264,31.0,9.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,145
id:1112776376:28360413045,id,1112776376,28360413045,2026-07-01,2026-07-02,1,True,4001.0,11.464183381088825,-6.0,0.0,0.0,False,0.0,2.321626709989033e-05,106.0,35.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,51
id:1112776376:28360413045,id,1112776376,28360413045,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,3.7615559871362336e-05,179.0,39.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,124
id:1112776376:28581613018,id,1112776376,28581613018,2026-07-01,2026-07-02,1,True,-4999.0,-16.17799352750809,7.0,0.0,0.0,False,0.0,6.129158665491019e-05,276.0,134.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,80
id:1112776376:28581613018,id,1112776376,28581613018,2026-07-02,2026-07-03,1,True,999.0,3.8569939384579746,-2.0,0.0,0.0,False,0.0,0.00010235826161419936,532.0,216.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,108
id:1112776376:28929378442,id,1112776376,28929378442,2026-07-01,2026-07-02,1,True,1472.0,1.994579945799458,-1.0,0.0,0.0,False,0.0,-0.000651430724918356,4.0,2.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,85
id:1112776376:28929378442,id,1112776376,28929378442,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.00011321993474844305,7.0,1.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,122
id:1112776376:29978594764,id,1112776376,29978594764,2026-07-01,2026-07-02,1,True,2000.0,5.291005291005291,-2.0,0.0,0.0,False,0.0,3.080377479580676e-05,170.0,53.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,77
id:1112776376:29978594764,id,1112776376,29978594764,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.00014776582704634222,303.0,70.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,109
id:1112776376:29986754514,id,1112776376,29986754514,2026-07-01,2026-07-02,1,True,4900.0,4.680038204393505,-2.0,0.0,0.0,False,0.0,0.00013551938795508534,18.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,96
id:1112776376:29986754514,id,1112776376,29986754514,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0001613790360392997,41.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,144
id:1112776376:40057172138,id,1112776376,40057172138,2026-07-01,2026-07-02,1,True,-80696.0,-51.89586870401811,49.0,0.0,0.0,False,0.0,-0.0007947108139267911,55.0,16.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,82
id:1112776376:40057172138,id,1112776376,40057172138,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0007992398799050449,80.0,29.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,139
id:1112776376:41126782175,id,1112776376,41126782175,2026-07-01,2026-07-02,1,True,10975.0,9.66747412464215,-4.0,0.0,0.0,False,0.0,0.0004192606606849836,11.0,6.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,61
id:1112776376:41126782175,id,1112776376,41126782175,2026-07-02,2026-07-03,1,True,-2000.0,-1.606425702811245,3.0,0.0,0.0,False,0.0,2.371460891037458e-05,21.0,29.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,117
id:1112776376:41357286968,id,1112776376,41357286968,2026-07-01,2026-07-02,1,True,1900.0,5.013192612137203,-2.0,0.0,0.0,False,0.0,0.00046657187779786113,81.0,18.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,56
id:1112776376:41357286968,id,1112776376,41357286968,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0004263232951178253,115.0,38.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,98
id:1112776376:41431071722,id,1112776376,41431071722,2026-07-01,2026-07-02,1,True,5485.0,5.2631578947368425,-2.0,-1.0,5.0,False,5.0,0.005232558139534937,3.0,2.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,72
id:1112776376:41431071722,id,1112776376,41431071722,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,10.0,12.0,False,12.0,0.004550050556117569,3.0,1.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,130
id:1112776376:42415729992,id,1112776376,42415729992,2026-07-01,2026-07-02,1,True,6085.0,5.947319552362801,-2.0,20.0,0.0,False,0.0,-0.00014470490233797761,14.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,93
id:1112776376:42415729992,id,1112776376,42415729992,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,40.0,0.0,False,0.0,-8.121562768970136e-06,10.0,8.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,136
id:1112776376:42657274673,id,1112776376,42657274673,2026-07-01,2026-07-02,1,True,5001.0,14.752212389380531,-8.0,0.0,0.0,False,0.0,3.974074582480114e-05,83.0,33.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,50
id:1112776376:42657274673,id,1112776376,42657274673,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.00045010455456750975,173.0,40.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,111
id:1112776376:42807278779,id,1112776376,42807278779,2026-07-01,2026-07-02,1,True,2000.0,4.77326968973747,-2.0,0.0,0.0,False,0.0,0.00011358098163949393,221.0,79.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,75
id:1112776376:42807278779,id,1112776376,42807278779,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-9.828094678532295e-06,389.0,105.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,138
id:1112776376:43050856028,id,1112776376,43050856028,2026-07-01,2026-07-02,1,True,-4000.0,-9.54653937947494,4.0,0.0,0.0,False,0.0,-5.605866657099057e-06,360.0,84.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,73
id:1112776376:43050856028,id,1112776376,43050856028,2026-07-02,2026-07-03,1,True,4000.0,10.554089709762533,-4.0,0.0,0.0,False,0.0,0.00023022911163650406,699.0,146.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,107
id:1112776376:43350865998,id,1112776376,43350865998,2026-07-01,2026-07-02,1,True,2100.0,2.6992287917737787,-1.0,0.0,0.0,False,0.0,-0.00017717427996188917,15.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,70
id:1112776376:43350865998,id,1112776376,43350865998,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.00013572548770834914,31.0,8.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,104
