"country_code","shop_id","item_id","date","category_id","category_slug","created_at"
id,"1112776376","28360413045",2026-07-01,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-01,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-01,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-01,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-01,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-01,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-01,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-01,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-01,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-01,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-01,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-08,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-08,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-08,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-08,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-08,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-08,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-08,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-08,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-08,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-08,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-08,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-02,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-02,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-02,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-02,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-02,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-02,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-02,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-02,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-02,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-02,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-02,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-07,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-07,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-07,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-07,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-07,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-07,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-07,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-07,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-07,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-07,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-07,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-03,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-03,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-03,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-03,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-03,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-03,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-03,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-03,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-03,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-03,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-03,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-04,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-04,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-04,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-04,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-04,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-04,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-04,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-04,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-04,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-04,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-04,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-06,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-06,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-06,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-06,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-06,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-06,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-06,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-06,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-06,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-06,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-06,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-11,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-11,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-11,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-11,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-11,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1368540320","54412798940",2026-07-01,"262782016",new-launch,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-11,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-11,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-11,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-11,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-11,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-11,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-16,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-16,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-16,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-16,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-16,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-16,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-16,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-16,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-16,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-16,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-09,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-09,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-09,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-09,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-09,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-09,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-09,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-09,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-09,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-09,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-09,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-10,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-10,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-10,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-10,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-10,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-10,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-10,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-10,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-10,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-10,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-10,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-14,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-14,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","26962670206",2026-07-14,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-14,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-14,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-14,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-14,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-14,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-14,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","43350865998",2026-07-14,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","29986754514",2026-07-14,"258324793",bright-me-up-sunscreen-spf-40-pa,2026-07-22 17:28:38.256 +0700
id,"1112776376","28360413045",2026-07-15,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","27160418327",2026-07-15,"255242476",calming-agent,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-15,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-15,"256367789",best-selling-tone-up-cream,2026-07-22 17:28:38.256 +0700
id,"1112776376","25190984781",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44250862508",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","28581613018",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25666019829",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","25815711335",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","43050856028",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","44150857512",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
id,"1112776376","26474964451",2026-07-15,"257288356",special-day-banting-harga,2026-07-22 17:28:38.256 +0700
