shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-01
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-01
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-01
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-01
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-01
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-01
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-01
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-01
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-01
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-02
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-02
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-02
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-02
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-02
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-02
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-02
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-02
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-02
173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,True,False,,vn-11134207-81ztc-mq4gk73xciz316,1,vn,2026-07-03
173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-03
173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,True,False,,vn-11134207-81ztc-mq4c15fee2vgbd,1,vn,2026-07-03
173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,4,True,False,,vn-11134207-81ztc-mq4f4o3hrxmo2b,1,vn,2026-07-03
173513432,250597615,OatMilk- Bánh Yến Mạch,9,True,False,,vn-11134207-81ztc-mq4cfuggwe81f2,1,vn,2026-07-03
173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,True,False,,vn-11134207-81ztc-mq4cmplh3x8ved,1,vn,2026-07-03
173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,True,False,,vn-11134207-81ztc-mq4gaa6vooaq5e,1,vn,2026-07-03
173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,True,False,,vn-11134207-81ztc-mq4gltv17nkda8,1,vn,2026-07-03
173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,True,False,,vn-11134207-81ztc-mq4f0cpm1ypt5c,1,vn,2026-07-03
