product_listing_key,country_code,shop_id,item_id,product_name,snapshot_date,tier_variation_name,tier_variation_options,tier_variation_options_count
id:809769142:23856176929,id,809769142,23856176929,Glad2Glow Volcano 3D Acid Pore Clay Mask Masker Wajah Masker Glad2Glow Masker Komedo Dan Pori Pori Wajah Deep Pores Cleansing Masker Organik Clay Mask Clay Masker Mud Mask Face Masker Jelly Mask Sheetmask Wash Off Mask Masker Jerawat G2Glow Official Store,2026-07-03,Type,"[""1PC"", ""Face Wash & Masker"", ""[60%OFF]2PCS"", ""[60%OFF]3PCS"", ""[50%OFF]4PCS""]",5
id:809769142:24192367557,id,809769142,24192367557,Glad2Glow Yuzu Aha Blackhead Exfoliating Cleanser facial wash skincare face wash sabun cuci muka cleansing balm exfoliating exfoliasi wajah sabun muka pembersih wajah Yuzu Aha Blackhead Exfoliating Cleanser g2glow official store,2026-07-03,Eksfoliasi,"[""1PC-Exfoliating"", ""2PC-Exfoliating"", ""3PCS-Exfoliating"", ""5PCS-Exfoliating"", ""2PCS Clean & Glowing""]",5
id:809769142:24442098701,id,809769142,24442098701,GLAD2GLOW Tremella Vita B5 Sensitive Calming Moisturizer | Gel Day & Night Cream Skincare g2g Pelembab Wajah Pemutih Wajah Mencerahkan g2glow official store,2026-07-03,SENSITIVE,"[""SENSITIVE MOIST"", ""Moisturizer-3pcs"", ""Moisturizer-2pcs"", ""SENSITIVE 2in1"", ""SENSITIVE 3in1"", ""Sensitive 2PCS"", ""Moist & Glow Serum"", ""SENSITIVE 1PC-fs""]",8
id:809769142:24443458397,id,809769142,24443458397,Glad2Glow Volcano 3D Acid Pore Clay Stick Masker Wajah Clay Masker Stik Deep Cleansing Pori Pori Masker Komedo Dan Pori Pori Wajah Pembersih Komedo clay Masker Masker Organik Masker Jerawat Sheetmask Masker Glad2Glow Clay Mask Masker G2Glow Official Store,2026-07-03,Clay Stick,"[""1pc"", ""[60%OFF]3pcs"", ""2pcs"", ""Face Wash & Masker"", ""Deep clean duo"", ""Toner & Masker"", ""Serum & Masker"", ""Moist & Masker"", ""Moist 100g & Masker""]",9
id:809769142:24577552378,id,809769142,24577552378,Glad2Glow Perfect Blurring Powder Foundation waterproof setting two way cake TWC Mengandung squalane dan vitamin E concealer pengontrol minyak meratakan warna kulit bantalan udara yang menjaga kelembapan alas bedak krim BB concealer g2glow official store,2026-07-03,colour code,"[""00 Affogato"", ""01 Buttercream"", ""02 Praline - Hot!"", ""03 Custard - Hot!"", ""04 Ginger"", ""05 Cinnamon"", ""Makeup Set 02"", ""Makeup Set 03"", ""Makeup Remover 02"", ""Makeup Remover 03"", ""02-Praline"", ""03-Custard"", ""[LIVE DEAL]-03"", ""02 Praline-2pcs"", ""03 Custard-2pcs"", ""BUY 2 GET 1-02"", ""BUY 2 GET 1-03"", ""BUY 4 GET 1-02"", ""BUY 4 GET 1-03"", ""Top1 Club & Perks""]",20
id:809769142:24597552858,id,809769142,24597552858,[Big Size]Glad2Glow Blueberry Ceramide Low pH Gel Cleanser 150ml facial wash skincare face wash sabun cuci muka cleansing balm exfoliating exfoliasi wajah sabun muka pembersih wajah Memperbaiki penghalang kulit tetap terhidrasi wajah,2026-07-03,Cleanser,"[""1PCS Big Size"", ""[save 10K today]2PCS"", ""3PCS Big Size"", ""Top1 Club & Perks""]",4
id:809769142:24704461451,id,809769142,24704461451,Glad2Glow Pomegranate Niacinamide Brightening Clay Stick Masker Brightening Glowing Mud Clay Masker Mencerahkan Clay Pembersih Komedo Masker Wajah,2026-07-03,Type,"[""Glow Clay Stick 1pc"", ""Glow Clay Stick 2pcs"", ""Glow Clay Stick 3pcs"", ""Bright Clay Mask"", ""[Favorit]GLOWING SET"", ""Brightening Set"", ""Moist & Masker"", ""Bright Clay Stick-fs"", ""Bright Clay Mask-fs"", ""Face Wash & Masker"", ""Toner & Masker"", ""Serum & Masker"", ""Moist 100g & Masker"", ""Tone UP Cream 2in1""]",14
id:809769142:24742813269,id,809769142,24742813269,[Hemat 60%]Glad2Glow Facial Wash all Series-Low PH Gel Centella Mencerahkan Pencerah Wajah Anti Jerawat Penuaan Hilangkan Flek & Tenangkan face wash Pembersih Wajah Membersihkan kotoran dan minyak Menjaga pelindung kulit Mengobati Cleanser,2026-07-03,cleanser,"[""Buy9 get 1Free-Glow"", ""Buy9 get 1Free-Gel"", ""Buy9 get 1Free-Acne"", ""Buy9 get 1Free-Pore"", ""Buy9 get 1Free -1"", ""Buy8 get 1Free-Milk"", ""Buy8 get1 free -2"", ""Buy9 get 1Free-Cerah"", ""[Buy6 get 1]-glow70g"", ""[Buy6 Get1]-Gel"", ""[Buy6 Get1]-ACNE"", ""[Buy6 Get1]-Pore"", ""[BUY5 GET1]-milk"", ""[Buy6 Get1]-Cerah"", ""5PCS-Glow"", ""7PCS Gentle repair"", ""7PCS Anti-Jerawat"", ""7PCS Gentle Glow"", ""Buy9 get 1Free-Lowph"", ""Buy9 get 1Free-Exfo."", ""Buy9 get 1Fre-Matcha"", ""Buy9 get 1Free-Calm"", ""Buy9 get 1Free-VC"", ""[Buy6 Get1]-Low ph"", ""[Buy6 Get1]-Calm"", ""[Buy6 Get1]-Exfo."", ""[Buy6 Get1]-Matcha"", ""[Buy6 Get1]-VC"", ""Top1 Club & Perks""]",29
id:809769142:25090328302,id,809769142,25090328302,Glad2Glow Acne Jerawat Bundle 7in1 paket Centella madeca cream-Moisturizer+Serum+Cleanser+Toner+Clay Stick+Gel Skincare Mask Menghilangkan Menenangkan kemerahan pada kulit Atur Minyak BerlebihMerawat g2glow official store,2026-07-03,ACNE ALL IN 1,"[""[HOT]7PCS Acne&Mask"", ""7PCS-Acne"", ""5PCS-Acne(30g gel)"", ""HOT7PCS Acne&Peeling"", ""10PS Acne&Body serum"", ""10PCS Acne&Pads"", ""10PCS Acne Skincare"", ""6PCS Acne&Mask"", ""[NEW]7PCS Acne&Clam"", ""9PCS Acne&Body serum"", ""8PCS Acne&Mask"", ""Peeling Acne 7in1"", ""Top1 Club & Perks""]",13
id:809769142:25439085414,id,809769142,25439085414,Glad2Glow Retinol Set All In 1 bundle paket Skincare-Moisturizer+Serum+Cleanser+Toner+ Clay Stick-peach moisturizer skin barrier Retinoid Memudarkan Garis Halus Memudarkan Kerutan Menghaluskan merawat jerawat dan kemerahan g2glow official store,2026-07-03,Anti-wrinkle,"[""6PCS Anti-wrinkle"", ""5PCS Anti-wrinkle"", ""4PCS Anti-wrinkle"", ""3PCS Anti-wrinkle 1"", ""3PCS Anti-wrinkle 2""]",5
id:809769142:25564103539,id,809769142,25564103539,Glad2Glow Peach Retinol Serum aging serum Anti-kerut Pulihkan glowing serum pelembab exfoliasi wajah Membantu mencegah glad2glow official store,2026-07-03,Retinol Serum,"[""[HOT SALE]Buy6 Get7"", ""[EXTRA 25% OFF]-6pcs"", ""Hot Sale 1PC"", ""Retinol Serum 3PCS"", ""[EXTRA DISC 20%]5PCS"", ""Flash Sale 1PC"", ""Retinol Serum 2PCS"", ""Anti-Aging 2PCS"", ""Day and Night Renew"", ""Kulit Halus 2PCS"", ""Set Dark Spot 2PCS""]",11
id:809769142:25614268730,id,809769142,25614268730,[HOT SALE]Glad2Glow Micellar Water 300ml cleansing oil cleansing balm micellar centella salycilic acid remover pembersih double cleansing pembersih make up remove cleanface facial Menghilangkan jerawat Penghapus riasan g2glow official store,2026-07-03,Makeup Remover,"[""1PC-All Skins"", ""300ml-Brightening"", ""Big Size 200ml-Oil"", ""Cleans Oil-100ml"", ""1PC-Cleansing Balm"", ""HOT-VC-230ml"", ""1PC-VC-300ml"", ""1PC-Pore Clear"", ""1PC-Calm"", ""1PC-Acne"", ""[50%OFF]2PCS-Acne"", ""[50%OFF]2PCS-Calm"", ""[55%OFF]3PC-All Skin"", ""3PC-Brightening"", ""1PC-All Skins-disc"", ""[LIVE DEAL]cherry"", ""[LIVE DEAL]bright"", ""Top1 Club & Perks""]",18
id:809769142:26341558563,id,809769142,26341558563,Glad2Glow Acne Jerawat Bundle 4pcs paket Centella madeca cream-Moisturizer+Serum+Cleanser+Toner Skincare Centella Masker Menghilangkan Menenangkan kemerahan pada kulit Atur Minyak BerlebihMerawat Kulit g2glow official store acnaway,2026-07-03,Set Acne Care,"[""Deep Clean Acne 5pcs"", ""Anti Jerawat 5pcs"", ""Peeling Acne 5pcs"", ""Peeling Acne Care"", ""Deep Clean Acne Set"", ""Anti Jerawat 150ML"", ""Anti Jerawat 5in1"", ""Anti Jerawat 4in1"", ""Anti Jerawat 2in1"", ""[LIVE DEAL]Acne 5in1"", ""[LIVE DEAL]Acne 4in1""]",11
id:809769142:26617444732,id,809769142,26617444732,[Cocok Untuk Pemula]Glad2Glow Cerah Glowing Bundle all in 1 7in1-Brightening Moisturizer+Serum+Cleanser+toner+Peeling solution+Retinol 10%Niacinamide skincare paket pembersih perawatan kulit mencerahkan warna kulit g2glow official store,2026-07-03,7in1 Glowing,"[""Bright Terlaris 9PCS"", ""Bright Lengkap 10PCS"", ""Favorit PDRN&RT 7PCS"", ""Favorit Cerah 7PCS"", ""Favorit Glow&RT 7PCS"", ""Premium Glow&RT 9PCS"", ""Hemat Glow&Fresh 8PS"", ""Klasik PDRN&RT 7PCS"", ""Favorit Flash 7PCS"", ""Klasik Renew 7PCS"", ""Hemat Glow&RT 8PCS"", ""Set Glow Harian 5PCS"", ""Top1 Club & Perks""]",13
id:809769142:26704788256,id,809769142,26704788256,GLAD2GLOW Kiwi 3D Acid Acne Moisturizer Pelembab Wajah Jerawat Mencerahkan Pencerah Wajah&Penuaan Hilangkan Flek & Tenangkan Kulit Skincare Pelembab Esensi Wajah Perawatan Kulit day cream tone up g2g official store,2026-07-03,MOISTURIZER,"[""[HOT]Buy5 Get1Free"", ""[EXTRA DISC 20%]5PCS"", ""ACNE MOIST-100g 1pc"", ""ACNE MOIST-100g 2pcs"", ""ACNE MOIST-1pc"", ""ACNE MOIST-3pcs"", ""ACNE MOIST-2pcs"", ""[HOT]ACNE SET 1"", ""ACNE SET 2"", ""ACNE SET 4"", ""ACNE SET 5"", ""ACNE-1pc flash sale"", ""[LIVE DEAL]1pc""]",13
id:809769142:26777568629,id,809769142,26777568629,Glad2Glow Tremella Vita B5 Sensitive Calming Gel Cleanser facial wash skincare face wash sabun cuci muka cleansing balm exfoliating exfoliasi wajah sabun muka pembersih wajah Menenangkan kulit sensitif menghidrasi & menutrisi kulit g2glow official store,2026-07-03,CLEANSER,"[""3PCS Sensitive Skin"", ""1PCS Sensitive Skin"", ""2PCS Sensitive Skin"", ""Set Sensitive Skin"", ""1PC-Calm-FS""]",5
id:809769142:26888816475,id,809769142,26888816475,[KHUSUS MEMBER]Glad2Glow Propolis Hyaluronic Acid Barrier Essence Toner badan face mist hydrating toner centella Toner eksfoliasi wajah glycocid acid glycolic acid Memperbaiki penghalang kulit Jaga kulit Anda G2G Toner g2glow official store,2026-07-03,TONER,"[""1PC-Repair""]",1
id:809769142:26892712078,id,809769142,26892712078,Glad2Glow Pomegranate Niacinamide Brightening Moisturizer 100g Day Cream Night Cream Skincare,2026-07-03,variant,"[""100G-Cream-Bottled"", ""Bottled 2pcs"", ""Glowing 2PCS"", ""[EXTRA DISC 20%]3PCS"", ""Niacinamide 100G-DIS"", ""[UP TO DISC 20%]1PC"", ""Niacinamide Cerah"", ""Niacinamide Cerah2PC"", ""Set Glow 2PCS"", ""Top1 Club & Perks""]",10
id:809769142:27070128649,id,809769142,27070128649,GLAD2GLOW PERFECT VITA C BRIGHT GLOW MICELLAR WATER 300ml Pembersih Wajah Make Up Remover Cleansing Water Mencerahkan Dark Spot Membersihkan makeup waterproof dan kotoran Memberikan rasa lembab dan mencerahkan kulit kusam,2026-07-03,VITAMIN C,"[""130ml-Travel&Trial"", ""230ml-1PC"", ""300ml-1PCS"", ""2PCS-300ml"", ""3PCS-300ml"", ""5PCS-300ml"", ""130ml+300ml"", ""130ml+300ml*3""]",8
id:809769142:27160062024,id,809769142,27160062024,Glad2Glow Propolis Hyaluronic Acid Barrier Essence Toner badan face mist hydrating toner centella Toner eksfoliasi wajah glycocid acid glycolic acid Memperbaiki penghalang kulit Jaga kulit Anda tetap terhidrasi Skincare G2G Toner g2glow official stor,2026-07-03,TONER,"[""1PC-Repair"", ""[26%OFF]3PCS-Repair"", ""[HEMAT 60%]5PCS"", ""[30%OFF]2PCS-Repair""]",4
id:809769142:27383676128,id,809769142,27383676128,"[Ukuran Besar, Lebih Hemat]Glad2Glow Madagascar Centella Light Cleansing Oil 200ml - micellar water pembersih wajah Penghapus riasan - lembut tanpa iritasi Menghapus riasan tahan air dengan cepat dan menyegarkan muka wajah g2glow official store",2026-07-03,Makeup Remover,"[""Clean Oil-200ml"", ""[CUMA75K/PC!]200ml*2"", ""1PC-Clean Oil-100ml"", ""Clean Oil -100ml*2"", ""[LIVE DEAL]-100ml"", ""Clean Oil -100ml-FS""]",6
id:809769142:27408030377,id,809769142,27408030377,Glad2Glow Peeling Solution Serum Eksfoliasi Wajah 60 detik Menghaluskan Kulit AHA BHA PHA serum wajah glowing pelembab mencerahkan peeling exfoliating serum g2glow official store,2026-07-03,Peeling,"[""1PC-Serum"", ""Top1 Club & Perks""]",2
id:809769142:27455737082,id,809769142,27455737082,"[BUY 100ml Save 30%]Glad2Glow Centella Salicylic Acid Acne Gel Cleanser facial wash pembersih wajah sabun cuci muka face wash skincare,Menenangkan kulit berjerawat dan kemerahan,mengontrol minyak berlebih,G2G glad2glow officia store",2026-07-03,Anti-Jerawat,"[""[HOT SALE]Buy6 Get7"", ""[100ml]-ACNE 1pc"", ""[SAVE 30%]100ml-3pc"", ""[SAVE 30%]100ml-5pc"", ""[EXTRA 25% OFF]-6pcs"", ""Set Acne Care 2PCS"", ""Top1 Club & Perks""]",7
id:809769142:27580011874,id,809769142,27580011874,[SENSITIVE SET]Glad2Glow Bundle all in 1 Tremella Vita B5 Sensitive Calming Moisturizer+Peeling Solution+Glad2Glow Gel Cleanser+Tremella Panthenol Sensitive Care Micellar Water g2glow official store,2026-07-03,SENSITIVE SET,"[""5PCS Sensitive Care"", ""4PCS Sensitive Care"", ""3PCS Sensitive Care"", ""2PCS Sensitive Care""]",4
id:809769142:27810365257,id,809769142,27810365257,Glad2Glow Toner Complete Series - Brighten/Acne Toner/Barrier/Exfoliating toner-Skincare centella wajah eksfoliasi hydrating glowing brightening glycolic water g2glow Official Store,2026-07-03,Toner,"[""1PC-Glowing"", ""[ New ]1PC-VITA C"", ""1PC-Acne"", ""Set Glowing 2PCS"", ""Cerah & Hidrasi 2in1"", ""1PC Glycolic Toner"", ""3PCS-Glowing"", ""Glowing Set 3in1"", ""1PC-Exfoliating"", ""1PC-Repair"", ""3PCS-VC Brighten"", ""[Save 8K]2PCS-Glow"", ""Set Anti-wrinkle 2PC"", ""Set Smooth Skin 2PCS"", ""3PCS-Repair"", ""3PCS-Acne Care"", ""3PCS-Exfoliating"", ""Glow&DeepClean2in1"", ""1PC-Glowing-FS"", ""Top1 Club & Perks"", ""[LIVE DEAL]3pcs Glow""]",21
id:809769142:27938088991,id,809769142,27938088991,Glad2Glow Centella Salicylic Acid Exfoliating Acne Toner Pads Gentle Eksfoliasi Kulit Jerawat Kulit Sensitif Centella Pads Lactic Acid Malic AHA BHA Peeling Serum Acne Spot Serum Cica Acne Clear Pad Treatment Jerawat Acne Mask Glad2Glow Official Store,2026-07-03,Acne Pads,"[""1PC- Acne Toner Pad"", ""2PCS-Acne Toner Pads"", ""[ HEMAT 50k ] 3pcs"", ""[HOT ]Eksfo Acne2in1"", ""[ HEMAT 80k ] 5pcs""]",5
id:809769142:28030007092,id,809769142,28030007092,[Set Eksfoliasi]Glad2Glow Kulit Halus Bundle all in 1 - 2/3/4/5 PCS eksfoliasi wajah Skincare Set-Pulihkan/Cerah Krim+Peeling Solution+ Cleanser+Eksfoliasi Toner-peeling whitening Moisturizer facial wash Pelembab G2G glad2glow official store,2026-07-03,Set Eksfoliasi,"[""Set Eksfoliasi 5PCS"", ""Set Kulit Halus 4PCS"", ""Set Kulit Halus 3PCS"", ""Set Eksfoliasi 2PCS"", ""Set Eksfoliasi 2in1"", ""Set Eksfoliasi 4PCS"", ""Set Eksfoliasi 3PCS""]",7
id:809769142:28293199566,id,809769142,28293199566,[Big Size]Glad2Glow Centella Salicylic Acid Acne Gel Cleanser 150ml facial wash skincare face wash sabun cuci muka cleansing balm exfoliating exfoliasi wajah sabun muka pembersih wajah merawat serta membantu menenangkan jerawat,2026-07-03,Anti-Jerawat,"[""Big Size—1PC"", ""2pcs"", ""Big Size—3PCS"", ""Top1 Club & Perks""]",4
id:809769142:28343930753,id,809769142,28343930753,[KHUSUS MEMBER]Glad2Glow Tone Up Brightening Cream 30g,2026-07-03,Serum,"[""1PC""]",1
id:809769142:28376448249,id,809769142,28376448249,Glad2ght & Moist Body Serum Series--Brighten/Moist/Smooth Badan Body Cream Body Lotion Glow Peeling Menghidrasi Kulit Mencerahkan Dan Pemutih Tubuh Atasi Belang,2026-07-03,BODY SERUM,"[""[180ml] NightGlow"", ""[180ml]ALL Day Glow"", ""[New]Day&Night Glow"", ""[300ml] NightGlow"", ""[300ml]ALL Day Glow"", ""[HOT !]Bright -300ml"", ""Bright 180ml-1PC"", ""[SAVE 50%]2pcs-300ml"", ""Bright 300ml-2PCS"", ""[Hemat26K]Bright 3PC"", ""Bright&Smooth 3pcs"", ""Bright(300+180ml)2PC"", ""Bright 300ml-1PC-fs""]",13
id:809769142:28426633621,id,809769142,28426633621,[SPOT-LIGHTENING] Glad2Glow 377 Dark Spot Concealer bundle 4PCS Skincare Paket-SymWhite 377 Moisturizer+ 377 Serum+Cleanser +Niacinamide Day Cream Memperbaiki warna kulit kusam dan mencerahkan kulit G2G g2g officialstore,2026-07-03,377 DARK SPOT,"[""Spot-Lightening Set"", ""2PCS-Dark Spot Hot"", ""Dark Spot Set 3in1"", ""4PCS Anti Flek AM PM"", ""[LIVE DEAL]2PCS"", ""[LIVE DEAL]Spot Set""]",6
id:809769142:28776573319,id,809769142,28776573319,Glad2Glow Perfect Cover Cushion Oil-Control matte Foundation Waterproof Sweatproof Finish Poreless Cushion Refill BB CC Cream Makeup refill g2glow official store,2026-07-03,Warna,"[""cushion+Refill 00"", ""cushion+Refill 01"", ""cushion+Refill 02"", ""cushion+Refill 03"", ""cushion+Refill 04"", ""cushion+Refill 05"", ""00 Affogato REFILL"", ""01Buttercream REFILL"", ""02 Praline REFILL"", ""03 Custard REFIL"", ""04 Ginger REFILL"", ""05 Cinnamon REFIL"", ""Top1 Club & Perks""]",13
id:809769142:28853495832,id,809769142,28853495832,Glad2Glow peeling gel Apricot Glycolic Acid Exfo Smooth Eksfoliasi peeling produk yang mampu mengangkat sel kulit mati Komedo Kotoran Scrub Wajah Extract g2glow official store,2026-07-03,peeling gel,"[""1pc"", ""2pcs"", ""[ Diskon 15% ]3pcs""]",3
id:809769142:28927852106,id,809769142,28927852106,Glad2Glow Perfect cover cushion Setting dengan kandungan skincare mencegah kekusaman dan kulit kering sepanjang hari G2G Concealer Foundation Wajah Extract Mencerahkan Lasting refill Compact g2glow official store,2026-07-03,Warna,"[""Save More-00REFILLx2"", ""Save More-01REFILLx2"", ""Save More-02REFILLx2"", ""Save More-03REFILLx2"", ""Save More-04REFILLx2"", ""Save More-05REFILLx2"", ""00 Affogato REFILL"", ""01Buttercream REFILL"", ""02 Praline REFILL"", ""03 Custard REFIL"", ""04 Ginger REFILL"", ""05 Cinnamon REFIL""]",12
id:809769142:29028423239,id,809769142,29028423239,Glad2Glow Symwhite 377 Dark Spot Bundle 7PCS-Yuja Skincare Cerah 377 Moisturizer+Dark Spot Serum+Cleanser+Brightening Moisturizer+ Peeling Serum+Toner+Clay Stick Meringankan flek hitam mencerahkan g2glow official store,2026-07-03,Dark Spot Set,"[""7PCS Set Anti Flek"", ""2PCS-Dark Spot Hot"", ""7PCS Anti Flek AM PM"", ""[NEW]Spot Light 4in1"", ""3PCS Set Anti Flek"", ""4PCS-Dark Spot &Glow"", ""5PCS Set Anti Flek"", ""3PCS Deep Clean Flek"", ""[LIVE DEAL]7PCS""]",9
id:809769142:29131802740,id,809769142,29131802740,Glad2Glow Pomegranate Niacinamide Brightening Clay Mask Masker Wajah Masker Pencerah Mud Mask Masker Niacinamide Masker Merah Muda Pink Masker Komedo Masker Glad2Glow Clay Mask Masker G2G Clay Masker Gel Mask Sheetmask Skincare Bpom G2Glow Official Store,2026-07-03,Brightening,"[""1pcs Masker"", ""Glow+Pori Masker"", ""1PC-Pori Masker""]",3
id:809769142:29144828706,id,809769142,29144828706,[OUT OF STOCK]GLAD2GLOW DAMASK ROSE PETAL GLOW GEL MASK 50g Brighten Soothing Hydrogel Masker Komedo dan Pori Pori Wajah,2026-07-03,Clay Stick,"[""Bright-3pc"", ""Buy6 Get1 Free-Glow"", ""Bright-1pc"", ""Acne&Glowing-2pc"", ""Bright&Serum-2pc"", ""Bright&Moist-2pc"", ""Bright&Spray-2pc"", ""out of stock""]",8
id:809769142:29270135197,id,809769142,29270135197,[2PCS SAVE MORE]GLAD2GLOW Mugwort Salicylic Acid Acne Clear Micellar Water 300ml For Acne-Prone Skin Dan Oil-Control Hydrating Jerawat Control Membersihkan Makeup Waterproof g2glow official store,2026-07-03,Micellar Water,"[""[50%OFF]2PCS-Acne"", ""1PC-Acne"", ""3PCS-Acne""]",3
id:809769142:29317152516,id,809769142,29317152516,Glad2Glow Centella Water Gel Soothing Moisturizer Madeca Cream Berjerawat Acne Cica Pelembab Wajah 100g Menenangkan kulit Mengurangi kemerahan Mengontrol minyak Mengobati kulit berjerawat Menjaga g2glow official store,2026-07-03,Centella Sooth,"[""[EXTRA 20%OFF]100g*3"", ""[Ekstra Hemat]100g"", ""Centella Gel 55g"", ""Centella Gel 30g"", ""Centella Gel 100g*2"", ""Centella Gel 55g*3"", ""Centella Gel 30g*3"", ""ACNE SET"", ""ACNE SET 2"", ""ACNE&GLOWING SET"", ""ACNE&SMOOTH SET"", ""100g-flash sale"", ""[LIVE DEAL]1pc""]",13
id:809769142:29372960469,id,809769142,29372960469,Glad2Glow Day & Night Renew Cerah Bundle 4-IN-1 Moisturizer+Serum Set Brightening 10%Niacinamide Peeling Eksfoliasi Retinol tone up Pelembab Tubuh Kit Perawatan Kulit Hidrasi Delima Pelembab Wajah Pencerah g2glow official store,2026-07-03,RENEW SET,"[""5PCS Glowing-pdrn"", ""HOT-Glowing 5PCS"", ""Glow & PDRN 4PCS"", ""Glowing 5PCS"", ""PDRN+Retinol 5PCS"", ""[EXTRA 25% OFF]5pcs"", ""Glow+Retinol Set"", ""5PCS Glowing Set1"", ""5PCS Glowing Set2"", ""5PCS Glowing Set3"", ""[60%0FF]4PCS Peeling"", ""2PCS Glowing"", ""Top1 Club & Perks""]",13
id:809769142:29430013001,id,809769142,29430013001,Glad2Glow Cerah&Pulihkan Bundle all in 1 7in1 Glowing skincare Brightening Set-Pulihkan/Cerah Krim+ Serum+Pulihkan cleanser+Cerah Toner whitening Moisturizer facial wash glad2glow official store,2026-07-03,REPAIR&GLOW,"[""Repair&Glow 7PCS"", ""[HEMAT 64K] 7PCS"", ""Pulihkan&Cerah 6PCS"", ""Repair & Glow 5PCS"", ""Repair & Glow 4PCS"", ""[LIVE DEAL]Glow&Peel""]",6
id:809769142:29490268069,id,809769142,29490268069,"Glad2Glow Ultimate Moisturizing Face Wash,Low pH 5.5 Gentle Face Wash,facial wash pembersih wajah sabun cuci muka face wash skincare micellar water,Untuk kulit normal–kering,Hidrasi mendalam,Merawat skin barrier,G2G glad2glow officia store",2026-07-03,CLEANSER,"[""Melembabkan 3PCS"", ""Melembabkan 1PC"", ""Melembabkan 2PCS"", ""Set cleansing 2PCS"", ""Set Anti-Aging 2PCS"", ""Set Anti-Aging 3PCS""]",6
id:809769142:29572980090,id,809769142,29572980090,"[Pekerja Kantor Wajib Punya] Glad2Glow Flawless Makeup Set: Perfect Cover Cushion+Perfect Blurring Powder Foundation+Lip Serum+Cherry Blossom Micellar Water untuk traveling dan aktivitas harian Aplikasikan & touch-up kapan saja, di mana saja",2026-07-03,Warna,"[""Powder Foundation+03"", ""Loose Power + 03"", ""Setting Spray + 03"", ""Top1 Club & Perks""]",4
id:809769142:29601433725,id,809769142,29601433725,Glad2Glow 2in1 Eyelash & BROW INTENSE SERUM Eyelash Extension -Serum Penumbuh Bulu Mata dan Alis g2glow official store,2026-07-03,variant,"[""1pc"", ""[34% off]-3pcs""]",2
id:809769142:29826448226,id,809769142,29826448226,Glad2Glow Creamy Berry Overnight Bright Body Serum 300ml body lotion handbody aha whitening body serum body serum lotion handbody pemutih badan pemutih badan hb pemutih badan citra hand body brighty purbasari body serum slavina g2glow official store,2026-07-03,Body serum,"[""Hemat26K⚡Bright 3PC"", ""✨[HOT]Bright -300ml"", ""✨[HOT]Bright 300mlx2"", ""Bright(300+180ml)2PC"", ""Bright -180ml"", ""Bright 180ml-2PCS"", ""Bright -300ml-fs""]",7
id:809769142:29870133400,id,809769142,29870133400,[2PCS SAVE MORE]GLAD2GLOW Tremella Panthenol Sensitive Care Micellar Water-300ml Membersihkan makeup waterproof dan kotoran Menenangkan dan menghidrasi kulit Tidak terasa lengket setelah membersihkan g2glow official store,2026-07-03,Micellar Water,"[""[50%OFF]2PCS-Calm"", ""Calm&Cleanser 2PCS"", ""1PC-Calm"", ""3PCS-Calm""]",4
id:809769142:29905930406,id,809769142,29905930406,[Hot Sale!]Glad2Glow Perfect Cover Cushion Foundation Waterproof Make Up Setting Concealer BB Cream Tahan Lama Hingga 12 Jam Hasil Akhir Glowing Dan Menyatu Dengan Warna Kulit Tekstur Ringan Di Wajah g2glow official store,2026-07-03,Cushion,"[""2PCS-02-Praline"", ""2PCS-03-Custard"", ""00 Affogato"", ""01 Buttercream"", ""02 Praline-hot sale"", ""03 Custard-hot sale"", ""04 Ginger-hot sale"", ""05 Cinnamon"", ""Cushion+Spray Set02"", ""Cushion+Spray Set03"", ""2PCS-01-Buttercream"", ""BUY 2 GET 1-02"", ""BUY 2 GET 1-03"", ""Disc20%-Makeup Set02"", ""Disc20%-Makeup Set03"", ""20%OFF-Matte spray02"", ""20%OFF-Matte spray03"", ""01Buttercream REFILL"", ""02 Praline REFILL"", ""03 Custard REFILL"", ""Extra Disc 20% - 01"", ""Extra Disc 20% - 03"", ""Extra Disc 20% - 02"", ""[LIVE DEAL]-02"", ""[LIVE DEAL]-03"", ""Top1 Club & Perks""]",26
id:809769142:29954788720,id,809769142,29954788720,Glad2Glow Peach Retinol Moisturizer Pelembab Anti Penuaan Penghalang Kulit Mencerahkan Flek Hitam Mengurangi kerutan mencerahkan warna kulit menghaluskan kulit mengecilkan membesar melembabkan g2glow official store,2026-07-03,Anti-Aging,"[""[HOT]BUY 5 GET 1Free"", ""[EXTRA DISC 20%]5PCS"", ""[HOT]Flash Sale-1PC"", ""Krim 3PCS"", ""[HOT]BIG SIZE 100g"", ""Glowing&Smooth 3in1"", ""Set Anti-Aging 2PCS"", ""Set Kulit Halus 2PCS"", ""1PCS-Dis"", ""Krim 2PCS"", ""[LIVE DEAL]5pcs"", ""Top1 Club & Perks""]",12
