shop_id,date,item_id,category_slug,category_id
438905996,2026-07-01,17385752247,155133913,155133913
438905996,2026-07-01,13439697233,155133913,155133913
438905996,2026-07-01,21258367014,155133913,155133913
438905996,2026-07-01,18684826924,155133913,155133913
438905996,2026-07-01,21975544291,155133913,155133913
438905996,2026-07-01,11966626126,155133913,155133913
438905996,2026-07-01,24700119875,155133913,155133913
438905996,2026-07-01,18970964057,155133913,155133913
438905996,2026-07-01,23117784722,155133913,155133913
438905996,2026-07-01,26579122800,155133913,155133913
438905996,2026-07-01,19760852081,155133913,155133913
438905996,2026-07-01,21377681750,155133913,155133913
438905996,2026-07-01,19448050564,155133913,155133913
438905996,2026-07-01,23651446221,155133913,155133913
438905996,2026-07-01,51410286188,155133913,155133913
438905996,2026-07-01,28526139038,155133913,155133913
438905996,2026-07-01,18480491787,155134021,155134021
438905996,2026-07-01,22243784219,155134021,155134021
438905996,2026-07-01,20486486922,155134021,155134021
438905996,2026-07-01,48206797229,155134021,155134021
438905996,2026-07-01,49559932159,155134021,155134021
438905996,2026-07-01,49106797794,155134021,155134021
438905996,2026-07-01,25950531610,155134021,155134021
438905996,2026-07-01,22462828294,158671238,158671238
438905996,2026-07-01,22636113353,158671238,158671238
438905996,2026-07-01,42500556873,158671238,158671238
438905996,2026-07-01,25744440915,158671238,158671238
438905996,2026-07-01,25344436117,158671238,158671238
438905996,2026-07-01,21377681750,158671238,158671238
438905996,2026-07-01,29738422873,158671238,158671238
438905996,2026-07-01,26284532008,158671238,158671238
438905996,2026-07-01,49460368720,158671238,158671238
438905996,2026-07-01,43957595456,158671238,158671238
438905996,2026-07-01,57260349532,158671238,158671238
438905996,2026-07-01,29727728677,158671238,158671238
438905996,2026-07-01,56210343716,158671238,158671238
438905996,2026-07-01,21188363250,158671238,158671238
438905996,2026-07-01,53210360524,158671238,158671238
438905996,2026-07-01,11090028367,243520852,243520852
438905996,2026-07-01,10466590734,243520852,243520852
438905996,2026-07-01,25950531610,243520852,243520852
438905996,2026-07-01,19760852081,243520852,243520852
438905996,2026-07-01,19448050564,243520852,243520852
438905996,2026-07-01,18367916719,243520852,243520852
438905996,2026-07-01,56062041503,243520852,243520852
438905996,2026-07-01,52710351721,243520852,243520852
438905996,2026-07-01,16196107987,243520852,243520852
438905996,2026-07-01,57210285849,243520852,243520852
438905996,2026-07-01,45460311001,243520852,243520852
438905996,2026-07-01,43852307558,243520852,243520852
438905996,2026-07-01,56310231315,243520852,243520852
438905996,2026-07-01,20477673172,248421348,248421348
438905996,2026-07-01,20652617695,248421348,248421348
438905996,2026-07-01,22654206837,248421348,248421348
438905996,2026-07-01,22330873798,248421348,248421348
438905996,2026-07-01,50410083782,248421348,248421348
438905996,2026-07-01,11166632589,248421348,248421348
438905996,2026-07-01,43852307558,248421348,248421348
438905996,2026-07-01,21658340202,248774243,248774243
438905996,2026-07-01,23044095031,248774243,248774243
438905996,2026-07-01,23560645214,248774243,248774243
438905996,2026-07-01,16825736129,248774243,248774243
438905996,2026-07-01,22759887263,248774243,248774243
438905996,2026-07-01,22462828294,248774243,248774243
438905996,2026-07-01,28236664738,248774243,248774243
438905996,2026-07-01,19479438852,248774243,248774243
438905996,2026-07-01,41628205893,248774243,248774243
438905996,2026-07-01,42500556873,248774243,248774243
438905996,2026-07-01,43600566645,248774243,248774243
438905996,2026-07-01,21377681750,248774243,248774243
438905996,2026-07-01,46805415448,248774243,248774243
438905996,2026-07-01,28438413736,248774243,248774243
438905996,2026-07-01,49660842718,248774243,248774243
438905996,2026-07-01,44007597771,248774243,248774243
438905996,2026-07-01,16196107987,248774243,248774243
438905996,2026-07-01,49460368720,248774243,248774243
438905996,2026-07-01,47161022997,248774243,248774243
438905996,2026-07-01,56210343716,248774243,248774243
438905996,2026-07-01,50861006954,248774243,248774243
438905996,2026-07-01,23738702520,258004532,258004532
438905996,2026-07-01,25052927410,258004532,258004532
438905996,2026-07-01,21479403474,258004532,258004532
438905996,2026-07-01,23826107700,258004532,258004532
438905996,2026-07-01,21795581180,259073235,259073235
438905996,2026-07-01,29575235557,259073235,259073235
438905996,2026-07-01,23476552513,259073235,259073235
438905996,2026-07-01,46712105892,259073235,259073235
438905996,2026-07-01,57259950354,259073235,259073235
438905996,2026-07-01,45410969628,259073235,259073235
438905996,2026-07-01,24002925688,259073235,259073235
438905996,2026-07-01,56811471193,259073235,259073235
438905996,2026-07-01,28045099629,259073235,259073235
438905996,2026-07-01,40581612807,259073235,259073235
438905996,2026-07-01,46961314681,259073235,259073235
438905996,2026-07-01,55962469680,259073235,259073235
438905996,2026-07-01,29088108842,259073235,259073235
438905996,2026-07-01,46800472365,259073235,259073235
438905996,2026-07-01,25145752808,259073235,259073235
438905996,2026-07-01,20852613995,259602442,259602442
438905996,2026-07-01,11366802291,259602442,259602442
438905996,2026-07-01,26488409967,259602442,259602442
438905996,2026-07-01,51460942294,259602442,259602442
438905996,2026-07-01,21677414205,259602442,259602442
438905996,2026-07-01,41307588613,259602442,259602442
438905996,2026-07-01,43357596628,259602442,259602442
438905996,2026-07-01,18877528337,259602442,259602442
438905996,2026-07-01,11090028367,259602442,259602442
438905996,2026-07-01,23184849821,259602442,259602442
438905996,2026-07-01,43807592371,259602442,259602442
438905996,2026-07-01,22830862149,259602442,259602442
438905996,2026-07-01,47560964182,259602442,259602442
438905996,2026-07-01,22670919692,259602442,259602442
438905996,2026-07-01,22636113353,259602442,259602442
438905996,2026-07-01,26010792468,259602442,259602442
438905996,2026-07-01,43357600879,259602442,259602442
438905996,2026-07-01,54709901533,259602442,259602442
438905996,2026-07-01,47959526710,259602442,259602442
438905996,2026-07-01,40157591819,259602442,259602442
438905996,2026-07-01,25744440915,259602442,259602442
438905996,2026-07-01,10466590734,259602442,259602442
438905996,2026-07-01,29088108842,259602442,259602442
438905996,2026-07-01,25344436117,259602442,259602442
438905996,2026-07-01,29738422873,259602442,259602442
438905996,2026-07-01,18367916719,259602442,259602442
438905996,2026-07-01,40507120621,259602442,259602442
438905996,2026-07-01,56860203157,259602442,259602442
438905996,2026-07-01,56062041503,259602442,259602442
438905996,2026-07-01,25145752808,259602442,259602442
438905996,2026-07-01,28488287544,259602442,259602442
438905996,2026-07-01,26284532008,259602442,259602442
438905996,2026-07-01,57701686736,259602442,259602442
438905996,2026-07-01,43957595456,259602442,259602442
438905996,2026-07-01,53551695912,259602442,259602442
438905996,2026-07-01,29727728677,259602442,259602442
438905996,2026-07-01,17385752247,261231578,261231578
438905996,2026-07-01,20852613995,261231578,261231578
438905996,2026-07-01,13439697233,261231578,261231578
