shop_id,date,item_id,category_slug,category_id
140360136,2026-07-01,24297916305,15084057,15084057
140360136,2026-07-01,22272121986,15084057,15084057
140360136,2026-07-01,26963395898,15084596,15084596
140360136,2026-07-01,24779109496,15084596,15084596
140360136,2026-07-01,49001551344,15084596,15084596
140360136,2026-07-01,45252660052,15084596,15084596
140360136,2026-07-01,46551403561,15084814,15084814
140360136,2026-07-01,29266899298,15084814,15084814
140360136,2026-07-01,42675914026,15084814,15084814
140360136,2026-07-01,29537868294,15084899,15084899
140360136,2026-07-01,47554242165,15084899,15084899
140360136,2026-07-01,53203426553,15084899,15084899
140360136,2026-07-01,47052654690,15084899,15084899
140360136,2026-07-01,52952634618,15084899,15084899
140360136,2026-07-01,56603333920,15084899,15084899
140360136,2026-07-01,50803338258,15084899,15084899
140360136,2026-07-01,16189882427,15085618,15085618
140360136,2026-07-01,26963395898,243819608,243819608
140360136,2026-07-01,17591957454,243819608,243819608
140360136,2026-07-01,25211554425,243819608,243819608
140360136,2026-07-01,24779109496,243819608,243819608
140360136,2026-07-01,29537868294,243819608,243819608
140360136,2026-07-01,16189882427,243819608,243819608
140360136,2026-07-01,25656325171,243819608,243819608
140360136,2026-07-01,24906325448,243819608,243819608
140360136,2026-07-01,28243290319,243819608,243819608
140360136,2026-07-01,29793276094,243819608,243819608
140360136,2026-07-01,42450739240,243819608,243819608
140360136,2026-07-01,24297916305,243819608,243819608
140360136,2026-07-01,46551403561,243819608,243819608
140360136,2026-07-01,47554242165,243819608,243819608
140360136,2026-07-01,22272121986,243819608,243819608
140360136,2026-07-01,29266899298,243819608,243819608
140360136,2026-07-01,21562941614,243819608,243819608
140360136,2026-07-01,42675914026,243819608,243819608
140360136,2026-07-01,49001551344,243819608,243819608
140360136,2026-07-01,51803979562,243819608,243819608
140360136,2026-07-01,53203426553,243819608,243819608
140360136,2026-07-01,47052654690,243819608,243819608
140360136,2026-07-01,46501725123,243819608,243819608
140360136,2026-07-01,57801391961,243819608,243819608
140360136,2026-07-01,49551557295,243819608,243819608
140360136,2026-07-01,45252660052,243819608,243819608
140360136,2026-07-01,55504930342,243819608,243819608
140360136,2026-07-01,56804649243,243819608,243819608
140360136,2026-07-01,52952634618,243819608,243819608
140360136,2026-07-01,56603333920,243819608,243819608
140360136,2026-07-01,50803338258,243819608,243819608
140360136,2026-07-01,17591957454,249854839,249854839
