shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
108166524,257047700,Cà phê & Trà,44,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-01
108166524,257047701,Nescafé,38,False,True,257047700.0,vn-11134207-81ztc-mpaberjiir5sb6,1,vn,2026-07-01
108166524,257047702,Nestea,6,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-01
108166524,257047685,MILO & Sữa,14,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-01
108166524,257047687,MILO,14,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-01
108166524,257047654,Gia vị nấu ăn,11,True,False,,vn-11134207-81ztc-mq2vs24ttlos2a,9,vn,2026-07-01
108166524,257047679,Dầu hào,7,False,True,257047654.0,vn-11134207-81ztc-mq2vs24ttlos2a,1,vn,2026-07-01
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq35fdee9czzb8,1,vn,2026-07-01
108166524,257047700,Cà phê & Trà,36,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-02
108166524,257047701,Nescafé,32,False,True,257047700.0,vn-11134207-81ztc-mpaberjiir5sb6,1,vn,2026-07-02
108166524,257047702,Nestea,4,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-02
108166524,257047685,MILO & Sữa,15,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-02
108166524,257047687,MILO,15,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-02
108166524,257047654,Gia vị nấu ăn,11,True,False,,vn-11134207-81ztc-mq2vs24ttlos2a,9,vn,2026-07-02
108166524,257047679,Dầu hào,7,False,True,257047654.0,vn-11134207-81ztc-mq2vs24ttlos2a,1,vn,2026-07-02
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq35fdee9czzb8,1,vn,2026-07-02
108166524,257047700,Cà phê & Trà,41,True,False,,vn-11134207-81ztc-mq35q1ehyuj355,9,vn,2026-07-03
108166524,257047701,Nescafé,37,False,True,257047700.0,vn-11134207-81ztc-mq73s1gddczl4c,1,vn,2026-07-03
108166524,257047702,Nestea,4,False,True,257047700.0,vn-11134207-81ztc-mq35q1ehyuj355,1,vn,2026-07-03
108166524,257047685,MILO & Sữa,15,True,False,,vn-11134207-81ztc-mpagggd900lr29,9,vn,2026-07-03
108166524,257047687,MILO,15,False,True,257047685.0,vn-11134207-81ztc-mpagggd900lr29,1,vn,2026-07-03
108166524,257047654,Gia vị nấu ăn,10,True,False,,vn-11134207-81ztc-mq73qf98giyz93,9,vn,2026-07-03
108166524,257047679,Dầu hào,6,False,True,257047654.0,vn-11134207-81ztc-mq73qf98giyz93,1,vn,2026-07-03
108166524,257047677,Nước tương,4,False,True,257047654.0,vn-11134207-81ztc-mq74pwgbyj2n46,1,vn,2026-07-03
