shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
779266191,268471877,FLAKES OFF MY CROWN SELENIUM,2,True,False,,id-11134207-822wt-mlha5gvc7i8561,1,id,2026-07-01
779266191,266741284,CALM ME SOFTLY,3,True,False,,id-11134207-82252-mjqngn10rzeod5,1,id,2026-07-01
779266191,265934881,SPECIAL DEALS,7,True,False,,id-11134207-8224v-mhtxgccfl91i30,1,id,2026-07-01
779266191,264914127,REPAIR ME NOW,3,True,False,,id-11134207-8224x-mhzw5pi7wnwiaa,1,id,2026-07-01
779266191,262924137,LET IT GLOW,14,True,False,,id-11134207-8224s-mjfd7twwm96q8a,1,id,2026-07-01
779266191,260134642,LVJ BODY SERUM TONE UP,4,True,False,,mms@id-11134204-7ra0p-mdbhrwxzqucn81,1,id,2026-07-01
779266191,260134616,LVJ HAIR FALL CARE,7,True,False,,mms@id-11134204-7ra0u-mdbhrwxzs8x30f,1,id,2026-07-01
779266191,260134144,LVJ TOP PICKS,9,True,False,,mms@id-11134204-7ra0s-mdbhrwxztnhj38,1,id,2026-07-01
779266191,260134071,LVJ HAIR ESSENTIALS SET,5,True,False,,mms@id-11134204-7ra0t-mdbhrwxzv21zb8,1,id,2026-07-01
779266191,260134019,LVJ BODY ESSENTIALS SET,4,True,False,,mms@id-11134204-7ra0o-mdbhrwxzwgmfed,1,id,2026-07-01
779266191,260133890,LVJ HAIR CARE SERIES,12,True,False,,mms@id-11134204-7ra0q-mdbhrwxzxv6vd8,1,id,2026-07-01
779266191,245872197,LVJ BODY CARE SERIES,14,True,False,,mms@id-11134204-7ra0i-mdbhrwxzz9rbc0,1,id,2026-07-01
779266191,268471877,FLAKES OFF MY CROWN SELENIUM,2,True,False,,id-11134207-822wt-mlha5gvc7i8561,1,id,2026-07-02
779266191,266741284,CALM ME SOFTLY,3,True,False,,id-11134207-82252-mjqngn10rzeod5,1,id,2026-07-02
779266191,265934881,SPECIAL DEALS,7,True,False,,id-11134207-8224v-mhtxgccfl91i30,1,id,2026-07-02
779266191,264914127,REPAIR ME NOW,3,True,False,,id-11134207-8224x-mhzw5pi7wnwiaa,1,id,2026-07-02
779266191,262924137,LET IT GLOW,14,True,False,,id-11134207-8224s-mjfd7twwm96q8a,1,id,2026-07-02
779266191,260134642,LVJ BODY SERUM TONE UP,4,True,False,,mms@id-11134204-7ra0p-mdbhrwxzqucn81,1,id,2026-07-02
779266191,260134616,LVJ HAIR FALL CARE,7,True,False,,mms@id-11134204-7ra0u-mdbhrwxzs8x30f,1,id,2026-07-02
779266191,260134144,LVJ TOP PICKS,9,True,False,,mms@id-11134204-7ra0s-mdbhrwxztnhj38,1,id,2026-07-02
779266191,260134071,LVJ HAIR ESSENTIALS SET,5,True,False,,mms@id-11134204-7ra0t-mdbhrwxzv21zb8,1,id,2026-07-02
779266191,260134019,LVJ BODY ESSENTIALS SET,4,True,False,,mms@id-11134204-7ra0o-mdbhrwxzwgmfed,1,id,2026-07-02
779266191,260133890,LVJ HAIR CARE SERIES,12,True,False,,mms@id-11134204-7ra0q-mdbhrwxzxv6vd8,1,id,2026-07-02
779266191,245872197,LVJ BODY CARE SERIES,14,True,False,,mms@id-11134204-7ra0i-mdbhrwxzz9rbc0,1,id,2026-07-02
779266191,268471877,FLAKES OFF MY CROWN SELENIUM,2,True,False,,id-11134207-822wt-mlha5gvc7i8561,1,id,2026-07-03
779266191,266741284,CALM ME SOFTLY,3,True,False,,id-11134207-82252-mjqngn10rzeod5,1,id,2026-07-03
779266191,265934881,SPECIAL DEALS,7,True,False,,id-11134207-8224v-mhtxgccfl91i30,1,id,2026-07-03
779266191,264914127,REPAIR ME NOW,3,True,False,,id-11134207-8224x-mhzw5pi7wnwiaa,1,id,2026-07-03
779266191,262924137,LET IT GLOW,14,True,False,,id-11134207-8224s-mjfd7twwm96q8a,1,id,2026-07-03
779266191,260134642,LVJ BODY SERUM TONE UP,4,True,False,,mms@id-11134204-7ra0p-mdbhrwxzqucn81,1,id,2026-07-03
779266191,260134616,LVJ HAIR FALL CARE,7,True,False,,mms@id-11134204-7ra0u-mdbhrwxzs8x30f,1,id,2026-07-03
779266191,260134144,LVJ TOP PICKS,9,True,False,,mms@id-11134204-7ra0s-mdbhrwxztnhj38,1,id,2026-07-03
779266191,260134071,LVJ HAIR ESSENTIALS SET,5,True,False,,mms@id-11134204-7ra0t-mdbhrwxzv21zb8,1,id,2026-07-03
779266191,260134019,LVJ BODY ESSENTIALS SET,4,True,False,,mms@id-11134204-7ra0o-mdbhrwxzwgmfed,1,id,2026-07-03
779266191,260133890,LVJ HAIR CARE SERIES,12,True,False,,mms@id-11134204-7ra0q-mdbhrwxzxv6vd8,1,id,2026-07-03
779266191,245872197,LVJ BODY CARE SERIES,14,True,False,,mms@id-11134204-7ra0i-mdbhrwxzz9rbc0,1,id,2026-07-03
