shop_id,date,item_id,category_slug,category_id
213989179,2026-07-01,5881924418,246750434,246750434
213989179,2026-07-01,20385889419,246750434,246750434
213989179,2026-07-01,4228429017,246750434,246750434
213989179,2026-07-01,5919525984,246750434,246750434
213989179,2026-07-01,27531706377,246750434,246750434
213989179,2026-07-01,20385889396,246750434,246750434
213989179,2026-07-01,20481788409,246750434,246750434
213989179,2026-07-01,29667613836,246750434,246750434
213989179,2026-07-01,26567609054,246750434,246750434
213989179,2026-07-01,28820117182,246750434,246750434
213989179,2026-07-01,5091831437,246750434,246750434
213989179,2026-07-01,22426402261,246750581,246750581
213989179,2026-07-01,22083886408,246750581,246750581
213989179,2026-07-01,23341998012,246750581,246750581
213989179,2026-07-01,42021518143,246750581,246750581
213989179,2026-07-01,7613998544,246750581,246750581
213989179,2026-07-01,24203390363,246750581,246750581
213989179,2026-07-01,22288243381,246750581,246750581
213989179,2026-07-01,6219529787,246750581,246750581
213989179,2026-07-01,22458407247,246750581,246750581
213989179,2026-07-01,43400175401,246750581,246750581
213989179,2026-07-01,7019537060,246750581,246750581
213989179,2026-07-01,19695891839,246750581,246750581
213989179,2026-07-01,21206943492,246750581,246750581
213989179,2026-07-01,28638387207,246750581,246750581
213989179,2026-07-01,19079649512,246750581,246750581
213989179,2026-07-01,19079606615,246750581,246750581
213989179,2026-07-01,17894583120,246750581,246750581
213989179,2026-07-01,24553391588,246750581,246750581
213989179,2026-07-01,42401826840,246750581,246750581
213989179,2026-07-01,28753604189,253250963,253250963
213989179,2026-07-01,7059426608,253250963,253250963
213989179,2026-07-01,27402928597,253250963,253250963
213989179,2026-07-01,6225308367,253250963,253250963
213989179,2026-07-01,13195531450,253250963,253250963
213989179,2026-07-01,43001613157,253250963,253250963
213989179,2026-07-01,52960468270,253250963,253250963
213989179,2026-07-01,19188662330,253250963,253250963
213989179,2026-07-01,49607284576,253250963,253250963
213989179,2026-07-01,48257280275,253250963,253250963
213989179,2026-07-01,29802924380,253250963,253250963
213989179,2026-07-01,40751619456,253250963,253250963
213989179,2026-07-01,29156682046,254854485,254854485
213989179,2026-07-01,54611253723,254854485,254854485
213989179,2026-07-01,22288243381,254854485,254854485
213989179,2026-07-01,49212426528,254854485,254854485
213989179,2026-07-01,44101565136,254854485,254854485
213989179,2026-07-01,42431344632,254854485,254854485
213989179,2026-07-01,49461278439,254854485,254854485
213989179,2026-07-01,7019537060,254854485,254854485
213989179,2026-07-01,47461281311,254854485,254854485
213989179,2026-07-01,56761249618,254854485,254854485
213989179,2026-07-01,24783598421,254854485,254854485
213989179,2026-07-01,56712406423,254854485,254854485
213989179,2026-07-01,42021518143,259149849,259149849
213989179,2026-07-01,43400175401,259149849,259149849
213989179,2026-07-01,28638387207,259149849,259149849
