shop_id,date,item_id,category_slug,category_id
430940247,2026-07-01,25128378434,248170705,248170705
430940247,2026-07-01,13891549078,257288159,257288159
430940247,2026-07-01,16467668419,257288159,257288159
430940247,2026-07-01,26162758938,257288159,257288159
430940247,2026-07-01,21986477611,257288198,257288198
430940247,2026-07-01,26211988855,257288198,257288198
430940247,2026-07-01,26107772535,257288198,257288198
430940247,2026-07-01,28207762425,257288198,257288198
430940247,2026-07-01,26152539358,257288198,257288198
430940247,2026-07-01,19386535971,257288198,257288198
430940247,2026-07-01,28319706906,257288198,257288198
430940247,2026-07-01,25550661955,257288198,257288198
430940247,2026-07-01,26123018764,257288198,257288198
430940247,2026-07-01,26757768295,257288198,257288198
430940247,2026-07-01,19391572774,257288224,257288224
430940247,2026-07-01,24780819359,257288224,257288224
430940247,2026-07-01,29219666255,257288224,257288224
430940247,2026-07-01,23648595718,257516849,257516849
430940247,2026-07-01,17898155276,257516849,257516849
430940247,2026-07-01,23148596857,257516849,257516849
430940247,2026-07-01,43057123550,259141296,259141296
430940247,2026-07-01,43907127297,259141296,259141296
430940247,2026-07-01,40107130350,259141296,259141296
430940247,2026-07-02,25128378434,248170705,248170705
430940247,2026-07-02,16467668419,257288159,257288159
430940247,2026-07-02,13891549078,257288159,257288159
430940247,2026-07-02,26162758938,257288159,257288159
430940247,2026-07-02,21986477611,257288198,257288198
430940247,2026-07-02,28207762425,257288198,257288198
430940247,2026-07-02,26107772535,257288198,257288198
430940247,2026-07-02,26152539358,257288198,257288198
430940247,2026-07-02,19386535971,257288198,257288198
430940247,2026-07-02,28319706906,257288198,257288198
430940247,2026-07-02,25550661955,257288198,257288198
430940247,2026-07-02,26123018764,257288198,257288198
430940247,2026-07-02,26757768295,257288198,257288198
430940247,2026-07-02,26211988855,257288198,257288198
430940247,2026-07-02,19391572774,257288224,257288224
430940247,2026-07-02,24780819359,257288224,257288224
430940247,2026-07-02,29219666255,257288224,257288224
430940247,2026-07-02,17898155276,257516849,257516849
430940247,2026-07-02,23648595718,257516849,257516849
430940247,2026-07-02,23148596857,257516849,257516849
430940247,2026-07-02,43057123550,259141296,259141296
430940247,2026-07-02,43907127297,259141296,259141296
430940247,2026-07-02,40107130350,259141296,259141296
430940247,2026-07-03,25128378434,248170705,248170705
430940247,2026-07-03,13891549078,257288159,257288159
430940247,2026-07-03,16467668419,257288159,257288159
430940247,2026-07-03,26162758938,257288159,257288159
430940247,2026-07-03,26152539358,257288198,257288198
430940247,2026-07-03,21986477611,257288198,257288198
430940247,2026-07-03,19386535971,257288198,257288198
430940247,2026-07-03,28319706906,257288198,257288198
430940247,2026-07-03,25550661955,257288198,257288198
430940247,2026-07-03,28207762425,257288198,257288198
430940247,2026-07-03,26107772535,257288198,257288198
430940247,2026-07-03,26757768295,257288198,257288198
430940247,2026-07-03,26211988855,257288198,257288198
430940247,2026-07-03,26123018764,257288198,257288198
430940247,2026-07-03,19391572774,257288224,257288224
430940247,2026-07-03,29219666255,257288224,257288224
430940247,2026-07-03,24780819359,257288224,257288224
430940247,2026-07-03,23648595718,257516849,257516849
430940247,2026-07-03,17898155276,257516849,257516849
430940247,2026-07-03,23148596857,257516849,257516849
430940247,2026-07-03,43907127297,259141296,259141296
430940247,2026-07-03,40107130350,259141296,259141296
430940247,2026-07-03,43057123550,259141296,259141296
